Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_1,avg_price_per_room,no_of_special_requests,booking_status
INN03196,3,0,0,4,1,0,4,259,2018,12,7,2,0,0,0,104.55,1,1
INN32398,1,0,0,2,1,0,4,16,2018,3,8,3,0,0,0,76,0,1
INN34702,2,0,0,2,1,0,1,86,2017,9,24,1,0,0,0,105,0,1
INN10550,1,0,1,5,1,0,1,22,2017,9,1,2,0,0,0,95,2,1
INN34883,3,0,0,3,1,0,4,22,2018,11,17,2,0,0,0,118.58,1,1
INN30830,2,0,1,1,1,0,1,31,2018,10,15,1,0,0,0,85,0,1
INN16440,2,1,0,2,1,0,1,33,2018,5,24,2,0,0,0,125.1,2,1
INN26129,2,0,0,2,1,0,2,66,2018,10,20,2,0,0,0,108,1,1
INN27140,1,0,1,0,2,0,1,56,2018,12,12,2,0,0,0,79.2,2,1
INN06408,2,1,4,6,1,0,1,118,2018,6,26,2,0,0,0,113.33,2,1
INN24828,2,0,0,4,1,0,1,10,2017,12,23,2,0,0,0,87,0,1
INN20193,1,0,0,1,1,0,1,6,2018,5,18,3,1,2,5,65,0,1
INN33990,2,0,0,3,2,0,1,47,2018,5,11,2,0,0,0,116.1,1,1
INN15132,2,0,1,0,2,0,1,29,2018,8,8,2,0,0,0,139,1,1
INN22706,2,0,2,0,1,0,1,8,2018,7,17,2,0,0,0,160,1,1
INN32695,3,0,2,2,1,0,4,85,2018,7,10,2,0,0,0,142.2,2,1
INN02121,1,0,2,1,3,0,1,138,2017,8,22,1,0,0,0,72.5,0,1
INN33659,1,0,0,2,1,0,1,151,2018,1,19,1,0,0,0,71,0,1
INN01846,2,0,0,2,2,0,1,150,2018,9,9,2,0,0,0,89.4,1,1
INN30815,1,0,1,1,2,0,1,19,2018,7,18,1,0,0,0,75,0,1
INN09512,3,0,1,0,1,0,4,7,2018,5,30,2,0,0,0,141.95,1,1
INN29862,2,0,0,1,1,0,1,36,2017,10,20,2,0,0,0,96.3,1,1
INN22727,1,0,0,2,1,1,1,2,2018,3,16,4,1,0,1,88,0,1
INN28622,2,0,2,0,1,0,4,35,2018,4,24,2,0,0,0,118.8,1,1
INN36271,3,0,2,6,1,0,4,85,2018,8,3,2,0,0,0,167.8,1,1
INN27536,2,0,2,3,1,0,1,45,2018,4,24,2,0,0,0,108.79,0,1
INN30790,2,0,0,4,1,0,4,44,2018,4,26,2,0,0,0,119.38,1,1
INN00071,2,0,0,3,1,0,1,143,2018,8,25,1,0,0,0,100,0,1
INN09660,2,0,2,1,1,0,1,221,2017,10,17,1,0,0,0,65,0,1
INN27579,1,0,0,2,1,0,1,107,2018,6,10,1,0,0,0,120,0,1
INN20702,2,0,0,2,3,0,1,6,2017,12,10,2,0,0,0,0,0,1
INN14658,2,0,0,1,1,0,1,0,2017,8,19,2,0,0,0,106,2,1
INN21781,3,0,2,2,1,0,1,6,2018,2,7,1,0,0,0,90.2,1,1
INN30468,2,0,2,2,1,0,1,56,2017,9,25,1,0,0,0,185,0,1
INN12015,1,0,0,1,1,0,1,99,2018,2,19,3,0,0,0,80,0,1
INN18444,2,0,1,1,3,0,4,76,2018,11,19,2,0,0,0,146.8,3,1
INN20165,2,2,0,1,1,0,6,1,2018,12,10,2,0,0,0,202,0,1
INN06181,2,0,0,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,1
INN24840,2,0,0,3,1,0,1,58,2018,11,23,1,0,0,0,75,0,1
INN15786,1,0,1,2,2,0,1,36,2018,10,28,2,0,0,0,109,1,1
INN29255,2,0,1,0,1,0,1,13,2018,3,20,1,0,0,0,85,1,1
INN32668,3,0,2,0,1,0,4,67,2018,6,26,2,0,0,0,132.3,2,1
INN13716,1,0,0,2,1,0,1,2,2018,11,2,3,1,0,1,65,1,1
INN07230,2,0,0,2,2,0,1,142,2018,12,22,2,0,0,0,79.2,1,1
INN05454,1,0,1,1,1,0,1,0,2018,1,18,3,1,1,1,65,0,1
INN15499,2,0,0,2,3,0,1,30,2017,9,30,1,0,0,0,121,0,1
INN18160,1,0,0,2,2,0,1,0,2017,11,27,2,0,0,0,51.3,0,1
INN05695,3,0,1,5,1,1,4,38,2018,8,15,2,0,0,0,177.3,2,1
INN30144,2,0,0,3,1,0,4,33,2018,8,30,1,0,0,0,90.95,0,1
INN05946,2,0,1,1,2,0,1,40,2018,9,10,2,0,0,0,134.1,1,1
INN04528,2,0,0,3,1,0,1,20,2018,10,4,2,0,0,0,149,0,1
INN30081,3,0,0,3,1,0,4,36,2018,3,16,2,0,0,0,120,2,1
INN20834,1,0,1,1,1,0,1,3,2017,9,28,3,0,0,0,65,0,1
INN26848,2,0,0,4,1,0,1,106,2018,4,27,2,0,0,0,95.2,0,1
INN22170,2,0,0,1,1,0,1,4,2018,8,25,2,0,0,0,149,1,1
INN32799,1,0,1,1,1,0,1,2,2018,4,11,3,1,1,3,65,0,1
INN27038,2,0,2,2,1,0,1,74,2018,4,17,1,0,0,0,75,0,1
INN35064,2,0,0,3,1,0,4,99,2017,12,30,1,0,0,0,60.67,0,1
INN32445,2,0,1,1,2,0,1,0,2018,9,19,2,0,0,0,168,2,1
INN20248,1,0,1,0,2,0,1,0,2018,5,16,2,0,0,0,74.14,0,1
INN27461,2,0,0,3,1,0,1,56,2017,10,21,2,0,0,0,94.5,3,1
INN21178,2,0,2,2,1,0,1,31,2018,4,17,2,0,0,0,96.75,2,1
INN04773,2,0,2,2,2,0,1,3,2018,10,28,2,0,0,0,130,2,1
INN08351,2,0,0,2,2,0,1,35,2018,10,28,2,0,0,0,109,2,1
INN04235,2,0,2,1,1,1,4,38,2018,3,19,2,0,0,0,104.4,0,1
INN28644,2,0,1,1,2,0,1,10,2018,10,29,2,0,0,0,120,1,1
INN04964,2,0,2,4,2,0,1,34,2017,9,13,2,0,0,0,94.95,1,1
INN26057,2,0,0,2,1,0,1,4,2017,8,21,2,0,0,0,106,1,1
INN06977,1,0,1,1,1,1,1,17,2018,8,22,3,0,0,0,67,1,1
INN22950,2,0,1,3,2,0,1,33,2018,12,5,1,0,0,0,59.5,0,1
INN01310,2,0,0,3,1,0,1,43,2018,10,20,2,0,0,0,146.33,2,1
INN04746,2,0,0,2,1,0,2,47,2017,11,5,2,0,0,0,105.5,1,1
INN06892,2,0,1,4,1,0,4,40,2018,9,26,2,0,0,0,145.98,1,1
INN04113,1,0,0,1,1,0,1,19,2017,10,27,3,0,0,0,95,1,1
INN05024,2,0,0,1,1,0,1,159,2018,2,13,1,0,0,0,70,0,1
INN13007,2,1,2,4,3,0,1,47,2017,10,25,1,0,0,0,159.75,2,1
INN14946,2,1,2,1,1,0,2,11,2017,12,26,2,0,0,0,92.58,1,1
INN25336,2,0,0,3,1,0,1,73,2017,11,24,1,0,0,0,85.67,0,1
INN07082,2,0,2,3,1,0,1,30,2018,5,15,2,0,0,0,97.71,1,1
INN22725,1,0,0,3,1,0,1,1,2017,8,11,2,0,0,0,114,0,1
INN13161,1,0,0,1,1,0,1,28,2017,10,29,1,0,0,0,130,0,1
INN21757,3,0,1,3,1,0,4,49,2018,3,17,2,0,0,0,120.06,2,1
INN27146,2,1,2,4,1,0,1,260,2018,10,2,2,0,0,0,95.13,1,1
INN31265,2,0,2,2,1,0,4,12,2017,10,31,2,0,0,0,103.84,1,1
INN14678,2,0,2,1,1,0,1,177,2018,10,30,1,0,0,0,90.9,0,1
INN14964,1,0,1,1,3,0,1,301,2018,7,30,1,0,0,0,90,0,1
INN17507,2,2,1,2,3,1,6,16,2018,8,19,2,0,0,0,283.67,1,1
INN07827,2,0,0,2,1,0,1,70,2018,6,3,1,0,0,0,100,0,1
INN20352,2,0,1,2,1,0,1,57,2018,6,10,1,0,0,0,90.67,1,1
INN15835,1,0,0,1,1,0,1,0,2018,12,14,3,0,0,0,65,0,1
INN33687,2,0,2,3,3,0,1,31,2018,8,28,1,0,0,0,108.3,0,1
INN16448,3,0,2,6,1,0,1,210,2018,8,2,1,0,0,0,96.9,2,1
INN33067,1,0,0,2,1,0,1,14,2018,1,15,2,0,0,0,65.8,2,1
INN23905,1,0,1,2,1,0,1,8,2018,6,13,2,0,0,0,108.33,1,1
INN28813,2,0,2,3,2,0,1,37,2018,8,20,2,0,0,0,125.1,3,1
INN35680,2,0,0,1,1,0,1,104,2018,7,19,2,0,0,0,105.3,1,1
INN15146,1,0,0,2,1,0,1,192,2018,6,24,1,0,0,0,95,0,1
INN04649,2,0,2,0,1,0,1,1,2017,8,23,2,0,0,0,98,2,1
INN23036,2,1,2,2,1,0,1,76,2018,4,16,2,0,0,0,110.5,2,1
INN00869,1,0,0,1,1,1,1,1,2018,4,13,3,1,0,2,67,1,1
INN14380,1,0,1,0,1,0,1,3,2017,11,2,3,0,0,0,65,0,1
INN08576,2,0,0,1,2,0,1,4,2018,2,16,2,0,0,0,79,0,1
INN14397,1,0,1,0,1,0,1,4,2017,10,4,2,0,0,0,0,1,1
INN16562,1,0,0,4,1,0,1,270,2018,4,20,1,0,0,0,70,0,1
INN32452,1,0,1,3,1,0,4,6,2018,11,14,3,0,0,0,100.63,0,1
INN19212,1,0,1,2,1,0,1,82,2018,4,1,2,0,0,0,81.9,1,1
INN35700,1,0,0,2,3,0,4,80,2017,10,9,1,0,0,0,108,0,1
INN24596,2,0,1,1,1,0,1,61,2017,10,26,1,0,0,0,72.24,1,1
INN06442,2,0,0,3,2,0,1,2,2018,12,20,2,0,0,0,79.5,1,1
INN10847,2,1,0,1,1,0,1,5,2018,2,27,2,0,0,0,93,0,1
INN03841,1,0,1,0,2,0,1,3,2018,12,19,2,1,0,2,55.6,0,1
INN22711,2,0,0,4,1,0,5,4,2018,2,3,1,0,0,0,85.98,0,1
INN25985,2,0,2,3,3,0,1,39,2018,6,18,1,0,0,0,115.5,0,1
INN26026,2,0,0,2,2,0,1,14,2018,11,18,2,0,0,0,89,2,1
INN15947,2,0,0,1,1,0,1,7,2018,2,27,2,0,0,0,92,1,1
INN31978,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,109,0,1
INN31377,1,0,2,1,1,0,1,4,2017,8,23,5,0,0,0,0,1,1
INN22828,2,0,2,1,1,0,2,106,2018,12,25,2,0,0,0,91.6,2,1
INN22175,2,0,0,1,2,0,1,1,2018,6,22,2,0,0,0,129,2,1
INN26733,1,0,1,2,1,0,1,0,2017,9,7,2,0,0,0,148.67,0,1
INN21070,1,0,0,2,1,0,1,0,2018,6,24,2,0,0,0,0,0,1
INN09998,2,0,0,3,1,0,1,105,2018,10,12,1,0,0,0,75,0,1
INN16376,1,0,0,1,1,0,1,1,2017,8,26,2,0,0,0,0,2,1
INN14312,2,0,2,1,1,0,1,149,2018,6,25,1,0,0,0,80.75,1,1
INN33340,2,1,2,1,1,0,1,58,2017,10,10,2,0,0,0,92.75,1,1
INN28394,2,0,1,4,1,0,1,228,2018,8,31,2,0,0,0,90.95,1,1
INN06320,2,0,0,2,1,0,1,42,2018,3,11,2,0,0,0,81.9,0,1
INN06631,2,0,1,2,1,0,1,57,2018,8,5,1,0,0,0,85,0,1
INN30244,2,0,0,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,1
INN06727,2,0,2,0,1,0,1,5,2017,9,20,3,1,1,0,100,0,1
INN17946,2,0,1,0,1,0,1,263,2017,9,21,1,0,0,0,67,0,1
INN33678,2,0,2,2,2,0,1,47,2018,7,3,2,0,0,0,107.1,1,1
INN24895,2,0,2,2,1,0,1,14,2017,12,27,2,0,0,0,107,0,1
INN26314,2,0,1,3,2,0,1,10,2018,11,14,2,0,0,0,87.5,1,1
INN09334,2,0,0,4,1,0,1,86,2018,3,23,1,0,0,0,61.5,0,1
INN20815,2,0,2,3,1,0,4,44,2018,9,18,2,0,0,0,149.4,2,1
INN31914,2,0,0,1,3,0,1,83,2017,9,30,1,0,0,0,112.2,0,1
INN08065,1,0,1,1,1,0,4,6,2018,7,11,2,0,0,0,166,1,1
INN12308,2,0,1,2,1,0,1,7,2017,8,17,2,0,0,0,90,1,1
INN07563,1,0,0,1,2,0,1,1,2018,5,24,2,1,0,1,129,0,1
INN13003,2,0,0,2,1,0,1,31,2018,6,2,1,0,0,0,100,0,1
INN26785,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,109,0,1
INN29191,1,0,1,0,1,0,1,34,2018,6,26,2,0,0,0,94.5,1,1
INN13211,2,0,2,1,1,0,1,44,2018,4,23,1,0,0,0,95,1,1
INN13622,2,0,1,2,2,0,1,113,2018,6,13,2,0,0,0,116.1,1,1
INN00007,2,0,1,3,1,0,1,34,2017,10,15,2,0,0,0,107.55,1,1
INN14957,1,0,0,1,1,0,6,0,2018,2,10,5,1,3,11,0,1,1
INN21964,2,0,0,1,2,0,1,2,2018,6,23,2,0,0,0,97,1,1
INN15630,2,0,2,2,1,0,1,6,2018,4,1,1,0,0,0,95,0,1
INN24146,1,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,80,0,1
INN19584,1,0,2,2,1,0,4,8,2018,10,28,4,0,0,0,94,0,1
INN06210,2,0,2,3,2,0,1,54,2018,11,18,2,0,0,0,83.8,1,1
INN08277,2,0,2,3,1,0,1,5,2018,10,30,2,0,0,0,127.4,3,1
INN15074,2,0,1,2,2,0,1,54,2018,11,11,2,0,0,0,64.37,1,1
INN30185,2,0,1,2,2,0,1,52,2018,8,29,2,0,0,0,108,1,1
INN21662,2,0,0,1,2,0,1,4,2018,1,16,2,0,0,0,67.5,1,1
INN26800,2,0,2,1,1,0,1,10,2018,8,13,2,0,0,0,120.8,0,1
INN08017,1,0,0,1,1,0,1,1,2018,12,30,2,0,0,0,130,0,1
INN25617,2,0,2,2,1,0,4,148,2018,5,29,2,0,0,0,108.16,1,1
INN04510,1,0,0,1,1,0,1,2,2018,1,27,5,1,2,0,0,3,1
INN13949,2,0,0,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,1
INN19635,2,0,0,3,1,0,1,1,2017,9,9,2,0,0,0,152,2,1
INN20156,3,0,2,2,1,0,1,26,2018,3,26,2,0,0,0,172,2,1
INN07480,1,0,0,1,1,0,1,12,2017,10,7,3,0,0,0,65,0,1
INN29447,1,0,0,1,1,0,1,48,2017,10,23,2,0,0,0,65.83,0,1
INN17889,2,0,0,2,1,0,1,68,2017,9,29,1,0,0,0,65,0,1
INN11070,2,0,2,3,1,0,1,4,2018,9,15,2,0,0,0,169,0,1
INN13729,2,0,0,2,2,0,1,53,2018,11,4,2,0,0,0,88,1,1
INN22074,1,0,1,3,1,0,4,15,2018,3,7,3,0,0,0,75,0,1
INN15051,1,0,2,1,1,0,1,4,2018,4,10,3,0,0,0,65,0,1
INN29301,2,0,1,1,1,0,1,66,2018,8,29,1,0,0,0,72.25,0,1
INN20887,2,0,0,1,2,0,1,35,2018,9,1,2,0,0,0,99,1,1
INN08779,1,0,0,1,1,1,1,15,2018,2,19,3,0,0,0,81,0,1
INN32890,2,0,0,1,3,0,1,83,2017,9,30,1,0,0,0,112.2,0,1
INN03298,1,0,0,1,1,0,1,10,2018,1,15,2,0,0,0,72.9,0,1
INN10722,2,0,0,4,1,0,4,9,2018,5,10,2,0,0,0,148.5,1,1
INN33044,2,1,0,1,1,0,1,53,2018,5,21,2,0,0,0,143.1,0,1
INN07465,2,1,0,2,1,0,1,49,2018,12,1,2,0,0,0,98.82,1,1
INN14589,2,0,1,2,1,0,4,32,2018,9,2,2,0,0,0,94.94,1,1
INN27778,1,0,0,2,3,0,1,39,2017,8,14,1,0,0,0,87,0,1
INN17892,2,0,0,4,1,0,1,18,2018,1,20,2,0,0,0,87,2,1
INN30944,2,0,1,2,1,0,1,17,2017,11,13,1,0,0,0,38.67,0,1
INN08833,2,0,2,2,1,0,1,10,2018,11,11,2,0,0,0,86.72,1,1
INN20062,2,0,2,1,1,0,1,116,2018,2,28,1,0,0,0,87,0,1
INN13742,2,0,0,3,1,0,1,117,2018,5,5,2,0,0,0,105.3,0,1
INN15696,2,1,2,1,3,0,1,52,2018,3,19,1,0,0,0,107,1,1
INN30603,2,0,1,3,1,0,1,159,2018,8,1,2,0,0,0,99.45,1,1
INN21520,2,0,0,4,1,0,1,270,2018,4,20,1,0,0,0,80,0,1
INN25825,2,0,1,1,1,0,1,33,2018,3,5,2,0,0,0,83.9,0,1
INN32302,2,2,0,1,1,0,7,121,2018,8,31,5,0,0,0,0,4,1
INN03620,2,0,1,0,1,0,1,106,2018,5,29,1,0,0,0,95,1,1
INN10909,2,0,1,4,1,0,1,30,2018,1,6,1,0,0,0,60,0,1
INN23518,2,0,2,3,2,0,1,64,2018,2,21,2,0,0,0,65.75,0,1
INN30444,1,1,1,3,1,0,1,173,2018,7,11,2,0,0,0,65.49,1,1
INN16998,2,0,0,3,1,0,4,77,2018,10,25,2,0,0,0,104.4,2,1
INN19493,1,0,0,1,1,0,4,14,2018,9,22,2,0,0,0,184,2,1
INN04299,2,0,2,0,1,0,1,25,2018,9,11,2,0,0,0,88,0,1
INN34007,2,0,0,4,2,0,1,102,2018,12,13,2,0,0,0,74.8,3,1
INN00943,2,0,0,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,1
INN33989,2,0,1,3,3,0,1,29,2018,10,31,2,0,0,0,149.1,2,1
INN09570,2,0,0,3,1,0,1,50,2018,1,14,1,0,0,0,52,1,1
INN04264,1,0,0,2,3,0,1,273,2017,7,17,1,0,0,0,87,0,1
INN12031,2,0,1,4,1,0,1,260,2018,11,16,2,0,0,0,56.94,1,1
INN23570,2,0,2,1,1,0,4,54,2018,4,10,2,0,0,0,118.8,2,1
INN32962,1,0,0,4,2,1,1,80,2018,3,29,2,0,0,0,81.25,0,1
INN08388,2,0,2,3,1,0,4,189,2018,7,17,2,0,0,0,99.45,1,1
INN05797,2,0,1,5,1,0,1,124,2018,8,8,2,0,0,0,97.01,1,1
INN19476,2,0,2,3,2,0,1,49,2018,6,17,1,0,0,0,72.25,2,1
INN03241,2,1,0,2,1,0,1,2,2018,3,23,2,0,0,0,117.65,1,1
INN00205,2,0,2,1,1,0,1,58,2018,11,19,1,0,0,0,75,1,1
INN13490,2,0,0,2,1,0,1,31,2018,6,2,1,0,0,0,100,0,1
INN01100,2,0,2,2,1,0,1,24,2017,12,26,1,0,0,0,58,1,1
INN02180,2,0,0,3,1,0,4,106,2018,7,27,1,0,0,0,82.45,1,1
INN34946,2,0,2,1,1,0,1,37,2018,9,10,1,0,0,0,85.5,0,1
INN11907,1,2,2,3,1,0,1,6,2018,4,22,2,0,0,0,104.92,1,1
INN05891,2,1,2,1,1,0,1,72,2018,12,3,2,0,0,0,109.8,2,1
INN11435,1,0,0,1,1,0,1,1,2018,4,5,3,1,0,19,65,1,1
INN06208,2,1,2,1,1,0,1,62,2018,12,25,2,0,0,0,111.6,2,1
INN20114,2,0,0,2,1,0,1,48,2018,11,4,2,0,0,0,97.2,2,1
INN26295,2,0,0,2,1,0,1,122,2018,4,15,1,0,0,0,85,0,1
INN14711,2,0,1,3,2,0,1,180,2018,7,28,2,0,0,0,85,1,1
INN11755,2,0,1,2,1,0,4,13,2018,6,3,2,0,0,0,149.33,1,1
INN36022,2,0,1,3,1,0,4,83,2018,12,26,2,0,0,0,105.61,1,1
INN17702,2,1,0,2,1,1,1,4,2018,10,25,2,0,0,0,169,1,1
INN10365,3,0,2,0,1,0,4,13,2018,7,24,2,0,0,0,187,1,1
INN11855,2,0,2,2,1,0,1,54,2018,10,16,1,0,0,0,81,0,1
INN05789,1,0,1,2,1,0,1,118,2018,6,6,1,0,0,0,110,0,1
INN07657,2,0,1,4,1,1,1,1,2018,2,15,2,0,0,0,82.4,1,1
INN03590,2,0,2,1,1,0,5,142,2018,9,4,1,0,0,0,101.15,0,1
INN31085,2,0,0,3,1,0,1,37,2018,10,13,1,0,0,0,105,0,1
INN31897,2,0,0,2,3,0,1,39,2017,8,14,1,0,0,0,101.5,0,1
INN35998,2,0,1,4,1,0,1,42,2017,11,16,2,0,0,0,104.42,1,1
INN21319,3,0,1,2,1,0,4,50,2017,11,13,1,0,0,0,90,1,1
INN03894,1,0,0,2,1,0,1,192,2018,6,24,1,0,0,0,95,0,1
INN11560,3,0,0,3,1,0,4,119,2018,7,26,2,0,0,0,137.7,0,1
INN22593,1,0,0,2,1,0,1,192,2018,6,24,1,0,0,0,95,0,1
INN22866,2,0,1,1,2,0,1,76,2018,4,25,2,0,0,0,85.5,1,1
INN07069,2,0,0,1,2,0,1,3,2018,7,9,2,0,0,0,139,1,1
INN08446,2,0,0,2,3,0,4,60,2018,9,29,2,0,0,0,149.77,3,1
INN26582,2,0,1,5,1,0,1,15,2018,12,27,1,0,0,0,70,1,1
INN11496,2,0,1,2,1,0,1,21,2018,11,7,2,0,0,0,200,1,1
INN23339,2,0,2,2,2,0,1,15,2017,9,11,2,0,0,0,107.75,1,1
INN08682,3,0,2,4,1,0,1,2,2017,12,23,2,0,0,0,91.68,1,1
INN08142,2,0,2,2,1,0,1,71,2018,4,3,2,0,0,0,87.13,1,1
INN19785,2,1,2,0,1,0,1,62,2018,9,11,2,0,0,0,152.1,1,1
INN18963,2,0,2,3,1,0,1,151,2018,10,6,2,0,0,0,91.48,2,1
INN05082,1,0,0,2,1,0,1,164,2017,10,2,1,0,0,0,100,0,1
INN35215,1,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,80,0,1
INN17344,2,0,2,5,1,0,4,59,2018,4,12,2,0,0,0,113.41,0,1
INN08793,2,0,0,1,1,0,1,289,2017,10,17,1,0,0,0,67,0,1
INN28973,1,0,0,1,1,0,1,4,2018,1,15,2,1,11,5,73.9,1,1
INN17715,3,0,2,1,1,0,4,29,2018,9,25,2,0,0,0,154.93,2,1
INN16649,1,0,2,1,3,0,1,3,2017,7,11,1,0,0,0,72.5,0,1
INN12829,1,0,1,2,1,0,1,118,2018,6,6,1,0,0,0,110,0,1
INN11114,2,0,0,4,1,0,1,22,2018,10,25,2,0,0,0,130,1,1
INN06050,2,0,0,3,1,0,1,12,2018,7,19,2,0,0,0,134.33,2,1
INN01702,2,0,1,1,1,0,1,68,2018,2,13,2,0,0,0,78.3,1,1
INN10231,1,0,1,2,1,0,1,10,2018,11,28,2,0,0,0,98.33,2,1
INN34676,1,0,0,1,1,0,1,0,2017,10,20,2,0,0,0,139,0,1
INN16203,1,0,0,1,1,0,1,3,2018,1,21,3,0,0,0,66,0,1
INN16337,3,0,2,2,1,0,4,80,2018,10,21,2,0,0,0,151.2,0,1
INN02928,2,0,0,2,3,0,1,11,2018,10,4,5,1,1,1,0,0,1
INN32378,2,0,0,1,1,0,1,12,2018,11,26,1,1,0,4,75,1,1
INN33279,1,0,1,3,1,0,1,0,2018,11,14,3,0,0,0,95,2,1
INN33535,2,0,2,4,3,0,4,100,2018,5,15,2,0,0,0,164.9,1,1
INN27716,2,0,0,1,2,0,1,18,2018,4,2,2,0,0,0,129,1,1
INN29228,2,0,2,1,1,0,1,15,2018,2,20,2,0,0,0,93,0,1
INN06333,2,0,0,4,1,0,4,119,2018,7,19,2,0,0,0,116.45,1,1
INN13240,1,0,0,3,1,0,1,14,2017,9,15,2,0,0,0,114,1,1
INN22728,2,0,0,2,2,0,1,17,2018,2,5,2,0,0,0,65.2,0,1
INN35915,2,0,0,3,1,0,4,50,2018,9,1,2,0,0,0,98.64,0,1
INN20312,2,0,0,1,1,0,1,18,2018,9,20,2,0,0,0,139,1,1
INN30694,2,0,2,2,1,0,1,5,2018,12,30,2,0,0,0,122.48,2,1
INN27294,2,0,0,2,1,0,1,40,2018,11,11,2,0,0,0,130,1,1
INN08817,2,0,2,1,3,0,1,122,2018,3,27,1,0,0,0,107,1,1
INN18426,2,0,2,3,1,0,1,47,2018,7,1,2,0,0,0,117.9,1,1
INN12150,1,0,1,3,1,0,1,29,2018,4,18,2,0,0,0,97.33,0,1
INN02178,2,0,0,2,3,0,4,63,2018,8,30,2,0,0,0,174.6,1,1
INN04475,1,0,0,1,1,0,1,8,2018,5,25,2,0,0,0,89.25,1,1
INN13481,2,0,1,2,1,0,4,18,2018,12,30,2,0,0,0,148,2,1
INN12983,1,0,2,3,1,0,1,1,2017,9,25,1,0,0,0,86,0,1
INN19732,2,0,0,2,1,1,1,137,2018,8,19,2,0,0,0,118.8,1,1
INN27618,2,0,1,0,2,0,1,19,2018,9,12,2,0,0,0,89,0,1
INN35464,2,0,2,2,1,0,1,94,2018,3,12,1,0,0,0,58,0,1
INN12947,2,0,2,2,2,0,1,82,2018,10,30,2,0,0,0,59.85,1,1
INN14985,2,0,4,6,1,0,1,125,2018,9,4,2,0,0,0,99.79,5,1
INN02440,2,0,0,2,1,0,1,58,2018,3,4,2,0,0,0,80.3,0,1
INN03159,2,1,2,3,1,0,4,208,2018,4,23,1,0,0,0,90,1,1
INN29363,1,0,2,0,1,0,1,5,2018,5,8,1,0,0,0,84,0,1
INN05304,0,2,0,2,1,0,2,33,2018,1,6,2,0,0,0,6,1,1
INN36049,2,0,0,4,1,0,4,1,2018,3,2,2,0,0,0,116,1,1
INN09364,2,2,1,3,1,0,6,102,2018,6,27,2,0,0,0,173.95,2,1
INN22212,2,0,1,2,1,0,2,228,2018,7,29,2,0,0,0,76.85,1,1
INN31372,2,0,2,4,1,0,4,28,2018,11,13,2,0,0,0,96.9,3,1
INN04472,2,0,2,3,1,0,1,144,2018,9,23,2,0,0,0,129.6,2,1
INN29958,2,0,2,2,1,0,4,47,2018,4,1,2,0,0,0,103.28,0,1
INN32263,1,0,0,1,1,0,1,39,2018,12,27,1,0,0,0,65,0,1
INN11286,2,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,109,0,1
INN13635,2,0,0,1,2,0,1,3,2017,12,4,2,0,0,0,75,0,1
INN27194,2,0,0,3,1,0,4,43,2018,3,17,2,0,0,0,106.8,0,1
INN13507,2,1,0,4,1,0,1,2,2018,2,10,2,0,0,0,117.75,2,1
INN11801,2,0,1,2,1,0,1,1,2018,6,17,1,0,0,0,75,1,1
INN33961,2,0,1,2,1,0,1,75,2018,11,18,2,0,0,0,93.6,2,1
INN27353,2,0,1,2,1,0,4,23,2017,10,2,2,0,0,0,142,0,1
INN24097,3,0,0,1,1,0,1,20,2018,3,17,2,0,0,0,127,2,1
INN04402,0,2,2,2,1,0,2,208,2018,10,23,2,0,0,0,88.77,2,1
INN00234,2,0,1,0,2,0,1,0,2017,10,18,2,0,0,0,114,0,1
INN14038,2,0,2,3,1,0,1,110,2018,5,1,2,0,0,0,109.25,1,1
INN24049,3,0,0,2,1,0,7,3,2018,4,7,2,0,0,0,185.57,0,1
INN30919,2,0,2,3,1,0,4,20,2017,9,20,2,0,0,0,118.15,1,1
INN12021,2,0,0,3,1,0,1,2,2018,2,17,1,0,0,0,72,0,1
INN12820,1,0,0,1,1,0,1,1,2018,3,30,3,0,0,0,89,0,1
INN34423,2,0,1,3,2,0,1,94,2018,11,3,2,0,0,0,79.2,1,1
INN01719,1,2,0,2,2,1,1,12,2018,8,16,2,0,0,0,150.5,1,1
INN25345,1,0,0,2,1,0,1,15,2018,1,26,3,0,0,0,79,0,1
INN23639,1,0,0,1,1,0,1,8,2017,12,9,3,0,0,0,79,0,1
INN11261,2,0,1,3,1,0,4,38,2017,11,5,1,0,0,0,60,0,1
INN29736,2,0,2,3,1,0,4,14,2017,9,4,2,0,0,0,78.54,1,1
INN11172,2,0,0,1,1,0,1,26,2018,6,17,2,0,0,0,119.85,1,1
INN28410,2,0,0,1,1,1,1,2,2018,1,27,2,0,0,0,102,1,1
INN05504,1,0,0,5,1,0,1,76,2017,9,15,2,0,0,0,80.75,1,1
INN29309,2,0,2,1,1,0,1,221,2017,10,17,1,0,0,0,65,0,1
